store_id,store_name,store_address,store_city,store_zipcode
101023,B & D PACKAGE STORE,1650 STORRS RD.,STORRS,6268
101026,COUNTRY LIQUORS,140 WEST ST,BOLTON,6043
101028,CUMBERLAND FARMS #4595,PROV & WOODSTOCK AVENUE,PUTNAM,6260
101032,DEFLORIO`S WASH N DRY & VARIETY,115 ELY AVE,NORWALK,6854
101035,CUMBERLAND FARMS #4693,33 Pompey Hollow Rd (RTE 44),ASHFORD,6278
101040,CUMBERLAND FARMS #4679,412 JACKSON ST,WILLIMANTIC,6226
101041,STOP & SHOP #688,105 ELM ST RTE 1,OLD SAYBROOK,6475
101043,CUMBERLAND FARMS #4727,9 RIVER RD,STAFFORD SPRINGS,6076
101044,CUMBERLAND FARMS #4630,725 HARTFORD PIKE RTE 12 & 101,DAYVILLE,6241
101045,IMLAY PACKAGE STORE,42 HAWTHORN ST,HARTFORD,6105
101046,WOODBURY SHELL FOOD MART,24 MAIN ST N,WOODBURY,6798
101051,SUNNYSIDE FARMS INC.,609 N MAIN ST,DANIELSON,6239
101053,WEST FARM`S MINIMART INC,625 HARTFORD RD,NEW BRITAIN,6053
101054,LUPE`S DRUG STORE NO 2,3129 MAIN ST,BRIDGEPORT,6606
101057,CUMBERLAND FARMS #4632,567 WAUREGAN RD RTE 12,DANIELSON,6239
101060,84 EAST WINES & LIQUOR,118 SCOTT RD,WATERBURY,6705
101065,THE NEW FAIRFIELD SERVICE,94 RTE 37,NEW FAIRFIELD,6812
101067,CAESAR`S LIQUOR STORE,247 LEXINGTON AVE,BRIDGEPORT,6604
101082,THE COLONIAL SPIRIT SHOPPE,208 SOUTH MAIN ST,TORRINGTON,6790
101083,RENALDIS GETTY MART,612 Rte 82 Corner RTE 163,OAKDALE,6370
101085,CUMBERLAND FARMS #4567,412 Laurel Hill Rd,NORWICH,6360
101088,ELLSLASS INC,262 OAKLAND ST,MANCHESTER,6040
101095,MANCHESTER DISCOUNT LIQUOR,1032 TOLLAND TPK.,MANCHESTER,6040
101101,CUMBERLAND FARMS 4692,277 RTE 156,OLD LYME,6371
101102,J & S DELI & LUNCHEONETTE,2099 E. MAIN ST,BRIDGEPORT,6610
101105,FOOD BAG #519,98 MOUNTAIN RD,SUFFIELD,6078
101108,CUMBERLAND FARMS #4639,863 NORWICH/NEW LONDON,UNCASVILLE,6382
101109,STOP & SHOP #683,180 DANBURY RD RT 7 & DODD RD,NEW MILFORD,6776
101112,CUMBERLAND FARMS 4705,416 E. HADDAM ST,MOODUS,6469
101115,CUMBERLAND FARMS #4689,273 MITCHEL ST,GROTON,6340
101116,DAIRY PLUS,64 SOUTH CENTER ST,SOUTHINGTON,6489
101117,SCOTT OIL,570 CENTER ST,WALLINGFORD,6492
101122,VILLA SPIRIT SHOPPE,497 MIDDLE TPKE,STORRS,6268
101123,SYSTEM 84,689 HOWARD AVE,NEW HAVEN,6519
101124,SAM`S DOLLAR MART,559-561 BRIDGEPORT AVE,MILFORD,6460
101126,HENNY PENNY #20,45 GREAT NECK RD,WATERFORD,6385
101127,BUDGET LIQUOR SHOP,542 WEST AVE,NORWALK,6850
101131,CUMBERLAND FARMS #4637,215 MONTAUK AVE,NEW LONDON,6320
101134,VIRZI LIQUOR STORE,113 N STATE ST,ANSONIA,6401
101136,CUMBERLAND FARMS #4694,82 S MAIN ST,THOMASTON,6787
101137,KIPP`S FARM STOP,1698 BERLIN TURNPIKE,WETHERSFIELD,6109
101140,ORANGE SHELL INC.,249 BULL HILL LN,ORANGE,6477
101141,"COUNTRY EXPRESS MART, INC.",167 MAIN ST SOUTH,WOODBURY,6798
101142,MUTS PACKAGE STORE,413 DERBY AVE,WEST HAVEN,6516
101149,STEP-UP PACKAGE STORE,200 OAK ST,NEW BRITAIN,6051
101154,CENTER PACKAGE STORE,93 MAIN ST,EAST HAMPTON,6424
101155,MARANDINOS SPIRITS INC.,FOOTHILLS PLAZA MAIN STREET,NEW HARTFORD,6057
101157,SEYMOUR SHELL & TIRE,NO. MAIN & DAY ST,SEYMOUR,6483
101159,GEISSLER`S SUPERMARKET INC,100 BRIDGE ST,EAST WINDSOR,6088
101162,CUMBERLAND FARMS #4528,284 S Main St,SOUTHBURY,6488
101163,MANCHESTER XTRA MART #29,404 HARTFORD RD,MANCHESTER,6040
101168,CUMBERLAND FARMS #4590,1439 New Litchfield Rd,TORRINGTON,6790
101170,BARGAIN FOOD CENTER,626 SO. MAIN ST,WATERBURY,6706
101171,CUMBERLAND FARMS #4650,1082 E MAIN ST,TORRINGTON,6790
101172,ROYAL FOOD MART,1186 STANLEY ST,NEW BRITAIN,6051
101173,CUMBERLAND FARMS #4682,141 PARK RD,WEST HARTFORD,6119
101178,CUMBERLAND FARMS #4685,191 CENTRAL ST,BRISTOL,6010
101179,TOP MINI MART,1517 MAIN ST,EAST HARTFORD,6108
101183,EVANS MOBIL,87 W BROAD  ST,PAWCATUCK,6379
101184,CUMBERLAND FARMS #4660,194 EAST ST,NEW BRITAIN,6051
101186,SMITH`S ANSONIA SHELL,RTE 8 & GREAT HILL RD,ANSONIA,6401
101188,SUPER FOODMART #366,820 WASHINGTON ST,MIDDLETOWN,6457
101191,CUMBERLAND FARMS #4645,1855 BERLIN TPKE,WETHERSFIELD,6109
101192,TONY DRIVE-IN PACKAGE STORE,446 BIRGE PARK RD,HARWINTON,6791
101197,GALES FERRY DRUG,1641 ROUTE 12 P.O.BOX 218,GALES FERRY,6335
101199,SOUTH BRITAIN COUNTRY STORE,667 S BRITAIN RD,SOUTH BRITAIN,6487
101203,THE WINE RACK,526 West Thames Street,NORWICH,6360
101205,SURREY LIQUOR SHOP,1019 FARMINGTON AVE,FARMINGTON,6032
101208,CUMBERLAND FARMS #4707,204 MARLBORO ST,PORTLAND,6480
101209,STOP & SHOP #606,195-197 WEST ST,CROMWELL,6416
101215,MINI MARKET & DELI,24 MAIN ST,DURHAM,6422
101216,MOONLIGHT FOOD STORE,236 MAIN ST,NEW BRITAIN,6051
101217,CARONS CORNER,147 MONTOWESE ST,BRANFORD,6405
101218,CUMBERLAND FARMS #4710,723 WOLCOTT RD,WOLCOTT,6716
101220,CUMBERLAND FARMS #4619,1655 MERIDEN RD,WOLCOTT,6716
101221,RED CARPET PKG STORE,175 CENTRAL AVE,NORWICH,6360
101226,GERRY`S SHELL FOOD MART,141 WILLOW ST,NEW HAVEN,6511
101227,VERNON DRUG INC,435 HARTFORD TURNPIKE,VERNON,6066
101229,CENTRAL MARKET,118 FORT HILL RD,GROTON,6340
101230,ALBIES PACKAGE STORE,7 S MAIN ST,THOMASTON,6787
101231,FOREST PACKAGE STORE INC.,1065 Main St,MANCHESTER,6040
101234,AETNA LIFE & CASUALTY,1000 middle street,MIDDLETOWN,6457
101240,WIRTH LIQUOR INC.,1034 RESERVOIR AVE,BRIDGEPORT,6606
101241,SUPER FOOD MART #344,51 ELM ST,ENFIELD,6082
101242,SUPER FOODMART #409,35 MAIN ST,DANBURY,6810
101244,SEASIDE LIQUOR,320 IRANISTAN AVENUE,BRIDGEPORT,6604
101248,CELIA`S HALLMARK,1263 POST RD,RIVERSIDE,6878
101251,CUMBERLAND FARMS #4713,937 BROAD ST,MERIDEN,6450
101254,CUMBERLAND FARMS #4618,2090 Foxon Avenue,NORTH BRANFORD,6471
101257,LABONNE AND SONS,639 STRAITS Tpke,WATERTOWN,6795
101261,QUICK-MART,162 WILLOW ST,WATERBURY,6710
101262,WESTBURY CORNER STORE,24 FERN HILL RD,WATERTOWN,6795
101264,MALBA PHARMACY INC,254 Melba Street,MILFORD,6460
101265,SPERO`S WINES & SPIRITS,683 WOLCOTT HILL RD,WETHERSFIELD,6109
101266,FAIRFIELD MARKET,2268 FAIRFIELD AVE,BRIDGEPORT,6605
101267,CUMBERLAND FARMS #4654,269 E CENTER ST,MANCHESTER,6040
101268,CUMBERLAND FARMS #4647,379 ELLINGTON RD,EAST HARTFORD,6108
101270,CUMBERLAND FARMS #4681,5 WAPPINGWOOD RD,ELLINGTON,6029
101271,CUMBERLAND FARMS 4578,RFD#3F 14 DAY ST,DANIELSON,6239
101272,CUMBERLAND FARMS #4698,184 MAIN ST,BALTIC,6330
101284,CUMBERLAND FARMS #4565,177 MAIN ST,DEEP RIVER,6417
101287,FAIRWAY LIQUOR MART INC.,597 BRIDGEPORT AVE,MILFORD,6460
101288,T & J SUPERMARKET,875 N HIGH ST,EAST HAVEN,6512
101289,CUMBERLAND FARMS #4720,82 MAIN ST,CENTERBROOK,6409
101292,ROSE`S SUPERMARKET,576 CAMPBELL AVE,WEST HAVEN,6516
101293,CENTER PACKAGE,545 CAMPBELL AVE,WEST HAVEN,6516
101299,SEYMOUR XTRA MART,44 NEW HAVEN RD,SEYMOUR,6483
101301,TONY`S CITGO SERVICE,831 MAPLE AVE,HARTFORD,6114
101306,SHELL FOOD MART OF ORANGE,340 BOSTON POST RD,ORANGE,6477
101307,BOB`S SERVICE STATION INC.,492 MIDDLEBURY RD.,MIDDLEBURY,6762
101308,THE TOWER GRILL,185 FREIGHT ST,WATERBURY,6708
101309,CUMBERLAND FARMS #4657,47 NORWICH-NEW LONDON Tpk,QUAKER HILL,6375
101313,YALE BOWL WINE & SPIRITS,85 DERBY AVE,NEW HAVEN,6511
101316,DIBACCOS FOOD IMPORTS,553 FRANKLIN AVE,HARTFORD,6114
101326,A & P SPIRIT #112,201 SUFFIELD VILLAGE,SUFFIELD,6078
101330,YELLOW FRONT PACKAGE STORE,827 MONTAUK AVE,NEW LONDON,6320
101331,SPECIAL MARKET,639-641 GRANT ST,BRIDGEPORT,6610
101338,VILLAGE FOOD MARKET INC.,Route 4,BURLINGTON,6013
101339,BEECHMONT MINI MARKET,464 BEECHMONT AVE,BRIDGEPORT,6606
101343,OKEEFES PACKAGE STORE,37 S BROAD-PAWCATUCK SHOPPING CTR,PAWCATUCK,6379
101345,OAKDALE MARKET,430 CHAPEL HILL RD.,OAKDALE,6370
101346,EDDIES NEWINGTON MOBIL,142 WILLARD AVE,NEWINGTON,6111
101348,POP`S KITCHEN,591 RTE 12,GROTON,6340
101349,NORTH BRANFORD XTRA MART,Route 80 & Ciro Road,NORTH BRANFORD,6471
101353,CARD SHOP,270 MAIN ST,STAMFORD,6901
101360,GEISSLER`S SUPERMARKET INC.,9J BANK ST,GRANBY,6035
101361,MERCURY #23 MINI MART B.P. GAS,570 MERIDEN RD,WATERBURY,6705
101364,CRESCI VARIETY,49 SOUTH ST,DANBURY,6810
101365,SAVERESES PACKAGE STORE,998 STATE ST,NEW HAVEN,6511
101367,QUICK STOP DAIRY,141 FARREN AVE,NEW HAVEN,6513
101369,VILLAGE WINE & SPIRIT,840 FOREST RD. RTE.22,NORTHFORD,6472
101370,ATWOOD PACKAGE STORE,886 NEW BRITAIN AVE,HARTFORD,6106
101372,KENNY`S RESTAURANT,369 CAPITOL AVE,HARTFORD,6106
101374,GI PACKAGE STORE,282 FERRY ST,NEW HAVEN,6513
101378,TAFT COSMETICS,1201 BOSTON POST RD,MILFORD,6460
101382,MIDWAY MARKET & DELI LLC,88 PARK LN,NEW MILFORD,6776
101385,CARDILLO`S DELI PLUS,77 Valley Rd,COS COB,6807
101390,SULLY`S MOBIL MART,382 VAUXHALL ST,NEW LONDON,6320
101391,TONY`S PACKAGE STORE,310 SAYBROOK RD,HIGGANUM,6441
101399,PUEBLO SUPER MARKET,420 PEMBROKE ST,BRIDGEPORT,6608
101402,THE WINE RACK,2311 POST RD.,GUILFORD,6437
101410,FAIRFIELD WOODS TEXACO,2424 BLACK ROCK TPKE,FAIRFIELD,6430
101411,GREISER STORE,299 CENTER RD,EASTON,6612
101412,PLAINVILLE XTRA MART,149 NEW BRITAIN Ave,PLAINVILLE,6062
101413,COVE DELI,25 HAYESTOWN RD,DANBURY,6811
101417,TEDESCHI FOOD SHOPS INC #053,1254 Storrs Rd,STORRS,6268
101422,SIMSBURY BOTTLE SHOP,564 HOPMEADOW,SIMSBURY,6070
101427,RIDGEFIELD MOBIL,31 DANBURY RD,RIDGEFIELD,6877
101429,THE BOTTLE CRIB,1065 MIDDLETOWN AVE,NORTHFORD,6472
101430,KC`S PACKAGE STORE,55 S MAIN ST,THOMASTON,6787
101435,HOPE CREST BOTTLE SHOP,725 HOPE ST,STAMFORD,6907
101438,A & A PACKAGE STORE LLC,244 S ST,HARTFORD,6106
101440,WALNUT SUPERETTE,140 WALNUT ST,WATERBURY,6704
101442,INTERSTATE PACKAGE STORE,1775 SILAS DEANE HWY,ROCKY HILL,6067
101451,PEREIRAS PACKAGE STORE,229 HOMER ST,WATERBURY,6704
101453,CARDO`S CORDIAL SHOPPE,102 BOSTON POST RD,ORANGE,6477
101456,AETNA LIFE & CASUALTY,151 FARMINGTON AVE,MIDDLETOWN,6457
101458,SCHOOL ST. XTRA MART,162 SCHOOL ST,PUTNAM,6260
101460,NIMERS WHITE TURKEY PANTRY,70 WHITE TURKEY RD,BROOKFIELD,6804
101467,GROTON XTRA MART,551 RT 12,GROTON,6340
101470,THE WINE LOFT,68 FARMINGTON AVE,FARMINGTON,6032
101477,JOHNS QUALITY LIQUOR STORE,2-8 frontage rd,EAST HAVEN,6512
101478,HIGH SPIRITS PACKAGE STORE,112 NEW BRITAIN AVE,PLAINVILLE,6062
101480,PROSPECT LIQUOR CABINET,105 WATERBURY RD,PROSPECT,6712
101484,ERICS PACKAGE STORE,643 BROAD ST,NEW LONDON,6320
101488,M & R LIQUORS,120 TOLLAND TPKE,MANCHESTER,6040
101491,UPPER LEVEL,519 BROAD   ST,MERIDEN,6450
101492,BURLINGTON AVE WINE & SPIRITS,152 BURLINGTON AVE,BRISTOL,6010
101503,SECONDI INC.,365 OLD GATE LANE,MILFORD,6460
101506,COFFEE`S MARKET INC,169 BOSTON POST RD,OLD LYME,6371
101511,SOUTHFORD FALLS PHARMACY,1481-5 SOUTHFORD RD.,SOUTHBURY,6488
101513,GARY`S FOOD MART LLC,465 NEW PARK AVE,ELMWOOD,6110
101514,SQUARE PKGE STORE,264 BROAD ST,NORWICH,6360
101515,MAIN WINE & LIQUOR,3805 MAIN ST,BRIDGEPORT,6606
101517,NABEN`S OF WESTPORT,411 POST RD WEST,WESTPORT,6880
101518,MILK PLUS #2,1345 BARNUM AVE,STRATFORD,6497
101522,RADGOWSKIS DELI MART,303 RTE 163,MONTVILLE,6353
101526,SCOTS STATIONERY,939 BLACK ROCK TPKE,FAIRFIELD,6430
101530,M&R ENTERPRISES OF FORESTVILLE,220 EAST MAIN ST,BRISTOL,6010
101533,EDS PACKAGE STORE INC,197 S MAIN ST,EAST WINDSOR,6088
101543,MARANDINO FOODS INC.,FOOTHILLS PLAZA MAIN STREET,NEW HARTFORD,6057
101545,SAVE-A-STEP,675 WETHERSFIELD AVE,HARTFORD,6114
101548,PIERPONT PACKAGE,1480 MERIDEN RD,WATERBURY,6705
101554,CONNECTICUT LOTTERY CORP,777 Brook Street,Rocky Hill,6067
101558,BIG S LIQUORS INC,115 STATE ST,MERIDEN,6450
101562,LISBON PACKAGE STORE,99 RIVER RD,LISBON,6351
101564,PAT`S IGA,816 WOLCOTT RD,WOLCOTT,6716
101567,PUPS FINANCIAL CORP,191 WHALLEY AVE,NEW HAVEN,6511
101569,RITE-WAY SHELL,79 HOMER ST,WATERBURY,6704
101570,JOYCES PACKAGE STORE,601-B Norwich New London Rd,UNCASVILLE,6382
101573,7-ELEVEN FOOD STORE 15950-D,254 SOUTH MAIN ST,CHESHIRE,6410
101581,TROYS MT VIEW SERVICE INC,2507 ALBANY AVE,WEST HARTFORD,6117
101582,GLEN-RO SPIRIT SHOPPE,487 RTE 111,MONROE,6468
101584,COLONIAL IGA NIANTIC,243 MAIN ST,NIANTIC,6357
101586,PUBLIC MARKET OF NEWINGTON LLC,437 NEW BRITAIN AVE,NEWINGTON,6111
101588,ARTHUR DRUG,ONE.CIVIC CENTER,HARTFORD,6103
101589,WINSTED SUPER SAVER INC,372 MAIN ST,WINSTED,6098
101590,NOEL`S SUPERMARKET,15 BROADWAY,COLCHESTER,6415
101591,MAIN STREET LIQUORS,130 MAIN ST,DERBY,6418
101595,PLAZA PACKAGE STORE,568 Providence Road,DANIELSON,6239
101596,PETES PACKAGE STORE,380 NORTH MAIN ST,NAUGATUCK,6770
101601,7/24 CONVENIENCE STORE,91 NORTH MAIN ST,NORWALK,6854
101604,HORNS VARIETY STORE,362 MAIN ST,DANBURY,6810
101605,NORTH BRANFORD SUPERMARKET,280 BRANFORD RD,NORTH BRANFORD,6471
101607,WASHINGTON FOOD MARKET,BRYAN MEMORIAL PLZ,WASHINGTON DEPOT,6794
101610,GATEWAY GREETINGS,14 DANBURY RD.,WILTON,6897
101613,FOOD BAG #509,1652 BOSTON POST RD,OLD SAYBROOK,6475
101620,ROYAL OAK PACKAGE STORE,237 Broad Street,NEW BRITAIN,6053
101625,CT. BEVERAGE MART,615 HARTFORD RD.,NEW BRITAIN,6053
101626,MACAUDA`S MARKET,1369 EAST MAIN ST,BRIDGEPORT,6608
101628,WATERTOWN SHELL,1009 MAIN ST,WATERTOWN,6795
101629,NEJAIMES SPIRIT SHOPPE,1449 NEW LITCHFIELD ST,TORRINGTON,6790
101630,PAULS GROCERY & DELI,2839 FAIRFIELD AVENUE,BRIDGEPORT,6605
101638,LARRY`S GROCERY,188 PARK AVE,EAST HARTFORD,6108
101640,Knecht`s shell,111 MONROE TPKE,TRUMBULL,6611
101641,WESTOWN PHARMACY INC.,455 HARTFORD RD,MANCHESTER,6040
101642,STORRS DRUG INC.,1232 STORRS RD. RTE 195,STORRS,6268
101643,ANDOVER PACKAGE STOR,144 ANDOVER PL.(RT.6),ANDOVER,6232
101645,EAST & WALL SHELL,189 E MAIN ST,TORRINGTON,6790
101646,COLONIAL IGA MARKET,RTE 66 EAST HAMPTON MALL,EAST HAMPTON,6424
101647,DOYONS MOBIL SERVICE,JCT RTE 68 & 69,PROSPECT,6712
101648,LITCHFIELD MOBIL,229 WEST ST,LITCHFIELD,6759
101649,STOP & SHOP #652,215 E MAIN ST,CLINTON,6413
101659,MEADOW PACKAGE STORE,ROUTE 44,PINE MEADOW,6061
101663,MAIN`S COUNTRY STORE,318 FITCHVILLE RD,BOZRAH,6334
101665,WINDSOR CENTER FINE WINES,146 Broad St.,WINDSOR,6095
101667,DRIVE-IN-PACKAGE STORE,240 WEST MAIN ST,VERNON,6066
101669,CRESPO AND SONS,81 WOODWARD AVENUE,NORWALK,6854
101674,FLAVIENSE SUPERMARKET,595 GRAND ST,BRIDGEPORT,6604
101676,WINSTED ROAD MOBIL,610 WINSTED RD,TORRINGTON,6790
101677,TOWNE PHARMACY,331 NEW LONDON TPKE,GLASTONBURY,6033
101678,NORTH ELM MOBIL,100 N ELM ST,TORRINGTON,6790
101680,TOLLAND XTRA MART,153 HARTFORD RD RTE 30,TOLLAND,6084
101681,DENNIS` DELI & GROCERY,2063 BOSTON AVE,BRIDGEPORT,6610
101682,BROOKLYN BP,500 PROVIDENCE RD,DANIELSON,6239
101687,MILL POND COUNTRY STORE,220 East St,STAFFORD,6075
101690,CANDLEWOOD PHARMACY,11 ROUTE 37,NEW FAIRFIELD,6812
101691,SOMERS XTRA MART,169 Main St,SOMERSVILLE,6072
101694,A & S MARKET,604 FERRY ST,NEW HAVEN,6510
101696,SCHOOL ST SHELL FOOD MART,123 SCHOOL ST,EAST HARTFORD,6108
101698,ARNOLD BAKERY THRIFT SHOP,6 BELDEN AVE,NORWALK,6850
101699,KWIK MART,80 COOK AVE,MERIDEN,6450
101700,CHESTER MOBIL MART,201 MIDDLESEX AVE,CHESTER,6412
101707,THORNTONS GAS & FOOD MART#14,421 TALCOTVILLE RD,VERNON,6066
101708,FUSARO MARKET,646 HIGH RIDGE RD,STAMFORD,6905
101710,MARCUS DAIRY BAR INC.,5 SUGAR HOLLOW RD,DANBURY,6810
101713,THORNTONS GAS & FOOD MARTS #15,868 N COLONY RD,WALLINGFORD,6492
101714,PORTLAND DISCOUNT LIQUORS,348 MARLBOROUGH RD,PORTLAND,6480
101715,WESTSIDE PACKAGE STORE,164 SOUTH MAIN ST,BROOKLYN,6234
101716,FAST STOP FOOD MART,20 SAUGATUCK AVENUE,WESTPORT,6880
101718,CHUCKY`S JEWETT CITY,29 MAIN ST,LISBON,6351
101719,ARCHWAY NEWS,64 BANK ST,NEW MILFORD,6776
101720,HENNY PENNY,446 COLONY ST,MERIDEN,6450
101724,SPRUCE STREET XTRA MART,220 SPRUCE ST,MANCHESTER,6040
101727,CASSELLA`S PACKAGE STORE,270 NEWINGTON AVE,NEW BRITAIN,6051
101728,DAYVILLE MOBIL,439 HARTFORD TPKE,DAYVILLE,6241
101732,HENNY PENNY #39,106 FORT HILL RD,GROTON,6340
101733,WESTBROOK MOBIL,130 BOSTON POST RD,WESTBROOK,6498
101734,GRANDVIEW FINEST GROCERY STORE,47 GRANDVIEW AVE,NORWALK,6850
101753,LAKEVILLE MOBIL,10 SHARON RD,LAKEVILLE,6039
101754,NO HAVEN XTRA MART,641 WASHINGTON ST,NORTH HAVEN,6473
101755,PLAZA CORDIAL SHOPPE,4 MAIN ST,EAST HARTFORD,6118
101756,ENGLISH DRUG CO,140 GREENWOOD AVE,BETHEL,6801
101764,HIGHLANDS MARKET,126 GALLUP HILL RD.,LEDYARD,6339
101765,MAHAM INC.,927 PARK AVE,BRIDGEPORT,6604
101770,SCITICO MARKET INC.,585 HAZARD AVE,ENFIELD,6082
101772,WALDBAUM`S FOOD MART #362,772 N MAIN ST,WEST HARTFORD,6117
101777,BERTS SPIRIT SHOPPE INC,329 ELLA GRASSO TPKE,WINDSOR LOCKS,6096
101778,LAYLA`S MARKET,1437 FAIRFIELD AVE,BRIDGEPORT,6605
101781,BERKSHIRE SPIRIT SHOP,380 NEW HARTFORD RD.,BARKHAMSTED,6063
101782,LIQUOR SHOWCASE,90 BURNSIDE AVE,EAST HARTFORD,6108
101783,J C SPIRIT SHOP,63 MAIN ST,Jewett City,6351
101790,CAMPUS SPIRIT SHOPPE,469 WILLIAM ST,NEW LONDON,6320
101793,FOOD BAG #510,2407 BERLIN TPKE,NEWINGTON,6111
101795,SPUNKYS,243 GRAND AVE,NEW HAVEN,6513
101798,ROONEY`S PACKAGE STORE,268 A&B SHORE RD,OLD LYME,6371
101801,SHELTON SQUARE SPIRITS,864 BRIDGEPORT AVE,SHELTON,6484
101805,LIQUOR OUTLET,20 POTUCCOS RING RD,WOLCOTT,6716
101809,FOOD BAG #547,502 CEDAR ST,NEWINGTON,6111
101813,SUPER FOODMART #355,1060 W MAIN ST,BRANFORD,6405
101814,SNAXX PLUS,1780 BERLIN TPKE,WETHERSFIELD,6109
101817,MARINA`S GROCERY & DELI,81 WINFIELD ST,EAST NORWALK,6855
101818,PAESANO MARKET,208 BLOHM ST,WEST HAVEN,6516
101819,C & C PACKAGE STORE,1207 Farmington Ave,KENSINGTON,6037
101820,COLONY FARMS,299 South Main Street,COLCHESTER,6415
101823,NICOLA`S BAKERY & DELI,124 BEECHMONT AVE,BRIDGEPORT,6606
101825,LOU`S FOOD,1255 MADISON AVE,BRIDGEPORT,6606
101832,HIGHLAND PARK MARKET,317 HIGHLAND ST,MANCHESTER,6040
101833,THE WINE PRESS,191 CAMPBELL AVE,WEST HAVEN,6516
101834,LA VINOTHEQUE,206 MAIN ST,FARMINGTON,6032
101835,PARADE NEWS,68 STATE ST,NEW LONDON,6320
101838,SINGH EXXON SHOP,1360 NOBLE AVE,BRIDGEPORT,6608
101839,COLLINS PACKAGE STORE,552 HALFWAY HOUSE RD,WINDSOR LOCKS,6096
101840,SOUTHINGTON COLONIAL SPIRIT,255 BERLIN AVENUE,SOUTHINGTON,6489
101843,LIQUOR DEPOT,687 W MAIN ST,NEW BRITAIN,6053
101844,DB MART #579,105 WEST ST,BRISTOL,6010
101848,CARR`S PACKAGE STORE,178 CLINTON AVE,NEW HAVEN,6513
101851,LILLEY`S PACKAGE STORE,275 NEWINGTON AVE,HARTFORD,6106
101852,SPIRIT SHOP INC.,28 OCEAN AVE,WEST HAVEN,6516
101853,PAULS DELI,154 NORTH WALL ST,MERIDEN,6450
101855,SOUSA`S PHARMACY,1881 PARK ST,HARTFORD,6106
101856,LOMBARD DELI GROCERY,297 LOMBARD ST,NEW HAVEN,6513
101857,"K & S LIQUORS, INC.",191 PARK ST,BRISTOL,6010
101860,OSGOOD PACKAGE STORE,471 OSGOOD AVE,NEW BRITAIN,6050
101862,Sams Food Store,194 MAIN ST,EAST HARTFORD,6118
101863,SHERMAN IGA INC,15 Rte 39 N,SHERMAN,6784
101866,NORWICH XTRA MART,564 W MAIN ST,NORWICH,6360
101867,SANIBEL FARMS,328 TOWN ST,EAST HADDAM,6423
101872,OXFORD PHARMACY,100 OXFORD RD,Oxford,6478
101873,PINE HILL GROCERY,1391 HIGH RIDGE RD,STAMFORD,6903
101875,SUNNYSIDE FARMS INC.,RT 12,PLAINFIELD,6374
101879,PETERS PACKAGE STORE,35 WINDSORVILLE RD.,VERNON,6066
101880,NOUR`S MARKET,1605 FAIRFIELD AVE,BRIDGEPORT,6605
101885,GIL`S SPIRIT SHOPPE,370 SCOTT SWAMP RD.,FARMINGTON,6032
101889,DARIEN NEWS STORE INC.,19 TOKENEKE RD,DARIEN,6820
101892,M & R ENTERPRISES INC.,552 HAZARD AVE,ENFIELD,6082
101894,7-ELEVEN FOOD STORE 22399-B,180 UNION ST,VERNON,6066
101898,7-ELEVEN FOOD STORE 16765-F,200 RIVERSIDE AVE,BRISTOL,6010
101899,DAIRY FARMS,263 EAST ST,PLAINVILLE,6062
101900,CENTERBROOK PACKAGE STORE,33 MAIN ST,CENTERBROOK,6409
101906,MARLBOROUGH PHARMACY INC,2A INDEPENDENCE DRIVE,MARLBOROUGH,6447
101907,ROUTE 80 SHELL,1228 QUINNIPIAC AVE,NEW HAVEN,6513
101908,ELLINGTON SUPERMARKET,175 WEST RD.,ELLINGTON,6029
101909,WAREHOUSE WINES & LIQUORS,808 EAST MAIN ST,STAMFORD,6902
101921,W H PICKETT DRUG CO,675 N MAIN ST,WATERBURY,6704
101922,NORWICH TENPIN BOWL,188 WEST TOWN ST,NORWICH,6360
101925,PAT`S MARKET PLACE,639 STRAITS TURNPIKE,WATERTOWN,6795
101934,BETTER VAL-U #7,4 N. CANTERBURY RD,CANTERBURY,6331
101935,BETTER VAL-U #8,543 WAUREGAN ROAD,DANIELSON,6239
101936,SARNO IMPORTS,121 GRAND AVE,NEW HAVEN,6513
101938,COUNTRY CORNERS,622 MAIN ST,RIDGEFIELD,6877
101940,FAIRFIELD STATIONERS,1520 POST RD,FAIRFIELD,6430
101946,AMIGO`S DELI & GROCERY INC,130 WEST ST,DANBURY,6810
101950,GROCERY & DELI SHOPPE,906-908 HOWARD AVE,NEW HAVEN,6519
101954,COUNTRY ROADS WINE & SPIRITS,8 Hebron Rd,MARLBOROUGH,6447
101959,ELLINGTON FUEL DEPOT INC.,1 CRYSTAL LAKE RD,ELLINGTON,6029
101960,ROMALDO FOOD MARKET,438 NEW BRITAIN AVE,HARTFORD,6106
101961,NORMAN MARKET,232 MAPLEWOOD AVE,BRIDGEPORT,6605
101968,CAPPYS LIQUORS STORE INC.,1998 WEST MAIN ST,STAMFORD,6902
101978,FOOD BAG #521,326 S COLONY RD,WALLINGFORD,6492
101979,FOOD BAG #512,259 QUINNIPIAC ST,WALLINGFORD,6492
101980,FOOD BAG #516,384 SILAS DEANE HWY,WETHERSFIELD,6109
101981,FOOD BAG #502,475 ARCH ST,NEW BRITAIN,6051
101982,FOOD BAG #504,327 S MAIN ST,COLCHESTER,6415
101984,FOOD BAG #528,2233 CORBIN AVE,NEW BRITAIN,6053
101985,FOOD BAG #514,6 HARTFORD AVE,GRANBY,6035
